date,year,quarter,month,week,day_of_week,day_of_month,day_of_year,is_weekend,season,month_name,day_name,load_time
2022-08-24 00:00:00,2022,3,8,34,3,24,236,false,Summer,August,Wednesday,2025-12-28 11:29:27.13192+01
2022-08-25 00:00:00,2022,3,8,34,4,25,237,false,Summer,August,Thursday,2025-12-28 11:29:27.13192+01
2022-08-26 00:00:00,2022,3,8,34,5,26,238,false,Summer,August,Friday,2025-12-28 11:29:27.13192+01
2022-08-27 00:00:00,2022,3,8,34,6,27,239,true,Summer,August,Saturday,2025-12-28 11:29:27.13192+01
2022-08-28 00:00:00,2022,3,8,34,0,28,240,true,Summer,August,Sunday,2025-12-28 11:29:27.13192+01
2022-08-29 00:00:00,2022,3,8,35,1,29,241,false,Summer,August,Monday,2025-12-28 11:29:27.13192+01
2022-08-30 00:00:00,2022,3,8,35,2,30,242,false,Summer,August,Tuesday,2025-12-28 11:29:27.13192+01
2022-08-31 00:00:00,2022,3,8,35,3,31,243,false,Summer,August,Wednesday,2025-12-28 11:29:27.13192+01
2022-09-01 00:00:00,2022,3,9,35,4,1,244,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2022-09-02 00:00:00,2022,3,9,35,5,2,245,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2022-09-03 00:00:00,2022,3,9,35,6,3,246,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2022-09-04 00:00:00,2022,3,9,35,0,4,247,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2022-09-05 00:00:00,2022,3,9,36,1,5,248,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2022-09-06 00:00:00,2022,3,9,36,2,6,249,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2022-09-07 00:00:00,2022,3,9,36,3,7,250,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2022-09-08 00:00:00,2022,3,9,36,4,8,251,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2022-09-09 00:00:00,2022,3,9,36,5,9,252,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2022-09-10 00:00:00,2022,3,9,36,6,10,253,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2022-09-11 00:00:00,2022,3,9,36,0,11,254,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2022-09-12 00:00:00,2022,3,9,37,1,12,255,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2022-09-13 00:00:00,2022,3,9,37,2,13,256,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2022-09-14 00:00:00,2022,3,9,37,3,14,257,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2022-09-15 00:00:00,2022,3,9,37,4,15,258,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2022-09-16 00:00:00,2022,3,9,37,5,16,259,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2022-09-17 00:00:00,2022,3,9,37,6,17,260,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2022-09-18 00:00:00,2022,3,9,37,0,18,261,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2022-09-19 00:00:00,2022,3,9,38,1,19,262,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2022-09-20 00:00:00,2022,3,9,38,2,20,263,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2022-09-21 00:00:00,2022,3,9,38,3,21,264,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2022-09-22 00:00:00,2022,3,9,38,4,22,265,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2022-09-23 00:00:00,2022,3,9,38,5,23,266,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2022-09-24 00:00:00,2022,3,9,38,6,24,267,true,Fall,September,Saturday,2025-12-28 11:29:27.13192+01
2022-09-25 00:00:00,2022,3,9,38,0,25,268,true,Fall,September,Sunday,2025-12-28 11:29:27.13192+01
2022-09-26 00:00:00,2022,3,9,39,1,26,269,false,Fall,September,Monday,2025-12-28 11:29:27.13192+01
2022-09-27 00:00:00,2022,3,9,39,2,27,270,false,Fall,September,Tuesday,2025-12-28 11:29:27.13192+01
2022-09-28 00:00:00,2022,3,9,39,3,28,271,false,Fall,September,Wednesday,2025-12-28 11:29:27.13192+01
2022-09-29 00:00:00,2022,3,9,39,4,29,272,false,Fall,September,Thursday,2025-12-28 11:29:27.13192+01
2022-09-30 00:00:00,2022,3,9,39,5,30,273,false,Fall,September,Friday,2025-12-28 11:29:27.13192+01
2022-10-01 00:00:00,2022,4,10,39,6,1,274,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2022-10-02 00:00:00,2022,4,10,39,0,2,275,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2022-10-03 00:00:00,2022,4,10,40,1,3,276,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2022-10-04 00:00:00,2022,4,10,40,2,4,277,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2022-10-05 00:00:00,2022,4,10,40,3,5,278,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2022-10-06 00:00:00,2022,4,10,40,4,6,279,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2022-10-07 00:00:00,2022,4,10,40,5,7,280,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2022-10-08 00:00:00,2022,4,10,40,6,8,281,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2022-10-09 00:00:00,2022,4,10,40,0,9,282,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2022-10-10 00:00:00,2022,4,10,41,1,10,283,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2022-10-11 00:00:00,2022,4,10,41,2,11,284,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2022-10-12 00:00:00,2022,4,10,41,3,12,285,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2022-10-13 00:00:00,2022,4,10,41,4,13,286,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2022-10-14 00:00:00,2022,4,10,41,5,14,287,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2022-10-15 00:00:00,2022,4,10,41,6,15,288,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2022-10-16 00:00:00,2022,4,10,41,0,16,289,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2022-10-17 00:00:00,2022,4,10,42,1,17,290,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2022-10-18 00:00:00,2022,4,10,42,2,18,291,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2022-10-19 00:00:00,2022,4,10,42,3,19,292,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2022-10-20 00:00:00,2022,4,10,42,4,20,293,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2022-10-21 00:00:00,2022,4,10,42,5,21,294,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2022-10-22 00:00:00,2022,4,10,42,6,22,295,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2022-10-23 00:00:00,2022,4,10,42,0,23,296,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2022-10-24 00:00:00,2022,4,10,43,1,24,297,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2022-10-25 00:00:00,2022,4,10,43,2,25,298,false,Fall,October,Tuesday,2025-12-28 11:29:27.13192+01
2022-10-26 00:00:00,2022,4,10,43,3,26,299,false,Fall,October,Wednesday,2025-12-28 11:29:27.13192+01
2022-10-27 00:00:00,2022,4,10,43,4,27,300,false,Fall,October,Thursday,2025-12-28 11:29:27.13192+01
2022-10-28 00:00:00,2022,4,10,43,5,28,301,false,Fall,October,Friday,2025-12-28 11:29:27.13192+01
2022-10-29 00:00:00,2022,4,10,43,6,29,302,true,Fall,October,Saturday,2025-12-28 11:29:27.13192+01
2022-10-30 00:00:00,2022,4,10,43,0,30,303,true,Fall,October,Sunday,2025-12-28 11:29:27.13192+01
2022-10-31 00:00:00,2022,4,10,44,1,31,304,false,Fall,October,Monday,2025-12-28 11:29:27.13192+01
2022-11-01 00:00:00,2022,4,11,44,2,1,305,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2022-11-02 00:00:00,2022,4,11,44,3,2,306,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2022-11-03 00:00:00,2022,4,11,44,4,3,307,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2022-11-04 00:00:00,2022,4,11,44,5,4,308,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2022-11-05 00:00:00,2022,4,11,44,6,5,309,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2022-11-06 00:00:00,2022,4,11,44,0,6,310,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2022-11-07 00:00:00,2022,4,11,45,1,7,311,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2022-11-08 00:00:00,2022,4,11,45,2,8,312,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2022-11-09 00:00:00,2022,4,11,45,3,9,313,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2022-11-10 00:00:00,2022,4,11,45,4,10,314,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2022-11-11 00:00:00,2022,4,11,45,5,11,315,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2022-11-12 00:00:00,2022,4,11,45,6,12,316,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2022-11-13 00:00:00,2022,4,11,45,0,13,317,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2022-11-14 00:00:00,2022,4,11,46,1,14,318,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2022-11-15 00:00:00,2022,4,11,46,2,15,319,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2022-11-16 00:00:00,2022,4,11,46,3,16,320,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2022-11-17 00:00:00,2022,4,11,46,4,17,321,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2022-11-18 00:00:00,2022,4,11,46,5,18,322,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2022-11-19 00:00:00,2022,4,11,46,6,19,323,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2022-11-20 00:00:00,2022,4,11,46,0,20,324,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2022-11-21 00:00:00,2022,4,11,47,1,21,325,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2022-11-22 00:00:00,2022,4,11,47,2,22,326,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2022-11-23 00:00:00,2022,4,11,47,3,23,327,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2022-11-24 00:00:00,2022,4,11,47,4,24,328,false,Fall,November,Thursday,2025-12-28 11:29:27.13192+01
2022-11-25 00:00:00,2022,4,11,47,5,25,329,false,Fall,November,Friday,2025-12-28 11:29:27.13192+01
2022-11-26 00:00:00,2022,4,11,47,6,26,330,true,Fall,November,Saturday,2025-12-28 11:29:27.13192+01
2022-11-27 00:00:00,2022,4,11,47,0,27,331,true,Fall,November,Sunday,2025-12-28 11:29:27.13192+01
2022-11-28 00:00:00,2022,4,11,48,1,28,332,false,Fall,November,Monday,2025-12-28 11:29:27.13192+01
2022-11-29 00:00:00,2022,4,11,48,2,29,333,false,Fall,November,Tuesday,2025-12-28 11:29:27.13192+01
2022-11-30 00:00:00,2022,4,11,48,3,30,334,false,Fall,November,Wednesday,2025-12-28 11:29:27.13192+01
2022-12-01 00:00:00,2022,4,12,48,4,1,335,false,Winter,December,Thursday,2025-12-28 11:29:27.13192+01
2022-12-02 00:00:00,2022,4,12,48,5,2,336,false,Winter,December,Friday,2025-12-28 11:29:27.13192+01
2022-12-03 00:00:00,2022,4,12,48,6,3,337,true,Winter,December,Saturday,2025-12-28 11:29:27.13192+01
2022-12-04 00:00:00,2022,4,12,48,0,4,338,true,Winter,December,Sunday,2025-12-28 11:29:27.13192+01
2022-12-05 00:00:00,2022,4,12,49,1,5,339,false,Winter,December,Monday,2025-12-28 11:29:27.13192+01
2022-12-06 00:00:00,2022,4,12,49,2,6,340,false,Winter,December,Tuesday,2025-12-28 11:29:27.13192+01
2022-12-07 00:00:00,2022,4,12,49,3,7,341,false,Winter,December,Wednesday,2025-12-28 11:29:27.13192+01
2022-12-08 00:00:00,2022,4,12,49,4,8,342,false,Winter,December,Thursday,2025-12-28 11:29:27.13192+01
2022-12-09 00:00:00,2022,4,12,49,5,9,343,false,Winter,December,Friday,2025-12-28 11:29:27.13192+01
2022-12-10 00:00:00,2022,4,12,49,6,10,344,true,Winter,December,Saturday,2025-12-28 11:29:27.13192+01
2022-12-11 00:00:00,2022,4,12,49,0,11,345,true,Winter,December,Sunday,2025-12-28 11:29:27.13192+01
2022-12-12 00:00:00,2022,4,12,50,1,12,346,false,Winter,December,Monday,2025-12-28 11:29:27.13192+01
2022-12-13 00:00:00,2022,4,12,50,2,13,347,false,Winter,December,Tuesday,2025-12-28 11:29:27.13192+01
2022-12-14 00:00:00,2022,4,12,50,3,14,348,false,Winter,December,Wednesday,2025-12-28 11:29:27.13192+01
2022-12-15 00:00:00,2022,4,12,50,4,15,349,false,Winter,December,Thursday,2025-12-28 11:29:27.13192+01
2022-12-16 00:00:00,2022,4,12,50,5,16,350,false,Winter,December,Friday,2025-12-28 11:29:27.13192+01
2022-12-17 00:00:00,2022,4,12,50,6,17,351,true,Winter,December,Saturday,2025-12-28 11:29:27.13192+01
2022-12-18 00:00:00,2022,4,12,50,0,18,352,true,Winter,December,Sunday,2025-12-28 11:29:27.13192+01
2022-12-19 00:00:00,2022,4,12,51,1,19,353,false,Winter,December,Monday,2025-12-28 11:29:27.13192+01
2022-12-20 00:00:00,2022,4,12,51,2,20,354,false,Winter,December,Tuesday,2025-12-28 11:29:27.13192+01
2022-12-21 00:00:00,2022,4,12,51,3,21,355,false,Winter,December,Wednesday,2025-12-28 11:29:27.13192+01
2022-12-22 00:00:00,2022,4,12,51,4,22,356,false,Winter,December,Thursday,2025-12-28 11:29:27.13192+01
2022-12-23 00:00:00,2022,4,12,51,5,23,357,false,Winter,December,Friday,2025-12-28 11:29:27.13192+01
2022-12-24 00:00:00,2022,4,12,51,6,24,358,true,Winter,December,Saturday,2025-12-28 11:29:27.13192+01
2022-12-25 00:00:00,2022,4,12,51,0,25,359,true,Winter,December,Sunday,2025-12-28 11:29:27.13192+01
2022-12-26 00:00:00,2022,4,12,52,1,26,360,false,Winter,December,Monday,2025-12-28 11:29:27.13192+01
2022-12-27 00:00:00,2022,4,12,52,2,27,361,false,Winter,December,Tuesday,2025-12-28 11:29:27.13192+01
2022-12-28 00:00:00,2022,4,12,52,3,28,362,false,Winter,December,Wednesday,2025-12-28 11:29:27.13192+01
2022-12-29 00:00:00,2022,4,12,52,4,29,363,false,Winter,December,Thursday,2025-12-28 11:29:27.13192+01
2022-12-30 00:00:00,2022,4,12,52,5,30,364,false,Winter,December,Friday,2025-12-28 11:29:27.13192+01
2022-12-31 00:00:00,2022,4,12,52,6,31,365,true,Winter,December,Saturday,2025-12-28 11:29:27.13192+01
2023-01-01 00:00:00,2023,1,1,52,0,1,1,true,Winter,January,Sunday,2025-12-28 11:29:27.13192+01
2023-01-02 00:00:00,2023,1,1,1,1,2,2,false,Winter,January,Monday,2025-12-28 11:29:27.13192+01
2023-01-03 00:00:00,2023,1,1,1,2,3,3,false,Winter,January,Tuesday,2025-12-28 11:29:27.13192+01
2023-01-04 00:00:00,2023,1,1,1,3,4,4,false,Winter,January,Wednesday,2025-12-28 11:29:27.13192+01
2023-01-05 00:00:00,2023,1,1,1,4,5,5,false,Winter,January,Thursday,2025-12-28 11:29:27.13192+01
2023-01-06 00:00:00,2023,1,1,1,5,6,6,false,Winter,January,Friday,2025-12-28 11:29:27.13192+01
2023-01-07 00:00:00,2023,1,1,1,6,7,7,true,Winter,January,Saturday,2025-12-28 11:29:27.13192+01
2023-01-08 00:00:00,2023,1,1,1,0,8,8,true,Winter,January,Sunday,2025-12-28 11:29:27.13192+01
2023-01-09 00:00:00,2023,1,1,2,1,9,9,false,Winter,January,Monday,2025-12-28 11:29:27.13192+01
2023-01-10 00:00:00,2023,1,1,2,2,10,10,false,Winter,January,Tuesday,2025-12-28 11:29:27.13192+01
2023-01-11 00:00:00,2023,1,1,2,3,11,11,false,Winter,January,Wednesday,2025-12-28 11:29:27.13192+01
2023-01-12 00:00:00,2023,1,1,2,4,12,12,false,Winter,January,Thursday,2025-12-28 11:29:27.13192+01
2023-01-13 00:00:00,2023,1,1,2,5,13,13,false,Winter,January,Friday,2025-12-28 11:29:27.13192+01
2023-01-14 00:00:00,2023,1,1,2,6,14,14,true,Winter,January,Saturday,2025-12-28 11:29:27.13192+01
2023-01-15 00:00:00,2023,1,1,2,0,15,15,true,Winter,January,Sunday,2025-12-28 11:29:27.13192+01
2023-01-16 00:00:00,2023,1,1,3,1,16,16,false,Winter,January,Monday,2025-12-28 11:29:27.13192+01
2023-01-17 00:00:00,2023,1,1,3,2,17,17,false,Winter,January,Tuesday,2025-12-28 11:29:27.13192+01
2023-01-18 00:00:00,2023,1,1,3,3,18,18,false,Winter,January,Wednesday,2025-12-28 11:29:27.13192+01
2023-01-19 00:00:00,2023,1,1,3,4,19,19,false,Winter,January,Thursday,2025-12-28 11:29:27.13192+01
2023-01-20 00:00:00,2023,1,1,3,5,20,20,false,Winter,January,Friday,2025-12-28 11:29:27.13192+01
2023-01-21 00:00:00,2023,1,1,3,6,21,21,true,Winter,January,Saturday,2025-12-28 11:29:27.13192+01
2023-01-22 00:00:00,2023,1,1,3,0,22,22,true,Winter,January,Sunday,2025-12-28 11:29:27.13192+01
2023-01-23 00:00:00,2023,1,1,4,1,23,23,false,Winter,January,Monday,2025-12-28 11:29:27.13192+01
2023-01-24 00:00:00,2023,1,1,4,2,24,24,false,Winter,January,Tuesday,2025-12-28 11:29:27.13192+01
2023-01-25 00:00:00,2023,1,1,4,3,25,25,false,Winter,January,Wednesday,2025-12-28 11:29:27.13192+01
2023-01-26 00:00:00,2023,1,1,4,4,26,26,false,Winter,January,Thursday,2025-12-28 11:29:27.13192+01
2023-01-27 00:00:00,2023,1,1,4,5,27,27,false,Winter,January,Friday,2025-12-28 11:29:27.13192+01
2023-01-28 00:00:00,2023,1,1,4,6,28,28,true,Winter,January,Saturday,2025-12-28 11:29:27.13192+01
2023-01-29 00:00:00,2023,1,1,4,0,29,29,true,Winter,January,Sunday,2025-12-28 11:29:27.13192+01
2023-01-30 00:00:00,2023,1,1,5,1,30,30,false,Winter,January,Monday,2025-12-28 11:29:27.13192+01
2023-01-31 00:00:00,2023,1,1,5,2,31,31,false,Winter,January,Tuesday,2025-12-28 11:29:27.13192+01
2023-02-01 00:00:00,2023,1,2,5,3,1,32,false,Winter,February,Wednesday,2025-12-28 11:29:27.13192+01
2023-02-02 00:00:00,2023,1,2,5,4,2,33,false,Winter,February,Thursday,2025-12-28 11:29:27.13192+01
2023-02-03 00:00:00,2023,1,2,5,5,3,34,false,Winter,February,Friday,2025-12-28 11:29:27.13192+01
2023-02-04 00:00:00,2023,1,2,5,6,4,35,true,Winter,February,Saturday,2025-12-28 11:29:27.13192+01
2023-02-05 00:00:00,2023,1,2,5,0,5,36,true,Winter,February,Sunday,2025-12-28 11:29:27.13192+01
2023-02-06 00:00:00,2023,1,2,6,1,6,37,false,Winter,February,Monday,2025-12-28 11:29:27.13192+01
2023-02-07 00:00:00,2023,1,2,6,2,7,38,false,Winter,February,Tuesday,2025-12-28 11:29:27.13192+01
2023-02-08 00:00:00,2023,1,2,6,3,8,39,false,Winter,February,Wednesday,2025-12-28 11:29:27.13192+01
2023-02-09 00:00:00,2023,1,2,6,4,9,40,false,Winter,February,Thursday,2025-12-28 11:29:27.13192+01
2023-02-10 00:00:00,2023,1,2,6,5,10,41,false,Winter,February,Friday,2025-12-28 11:29:27.13192+01
2023-02-11 00:00:00,2023,1,2,6,6,11,42,true,Winter,February,Saturday,2025-12-28 11:29:27.13192+01
2023-02-12 00:00:00,2023,1,2,6,0,12,43,true,Winter,February,Sunday,2025-12-28 11:29:27.13192+01
2023-02-13 00:00:00,2023,1,2,7,1,13,44,false,Winter,February,Monday,2025-12-28 11:29:27.13192+01
2023-02-14 00:00:00,2023,1,2,7,2,14,45,false,Winter,February,Tuesday,2025-12-28 11:29:27.13192+01
2023-02-15 00:00:00,2023,1,2,7,3,15,46,false,Winter,February,Wednesday,2025-12-28 11:29:27.13192+01
2023-02-16 00:00:00,2023,1,2,7,4,16,47,false,Winter,February,Thursday,2025-12-28 11:29:27.13192+01
2023-02-17 00:00:00,2023,1,2,7,5,17,48,false,Winter,February,Friday,2025-12-28 11:29:27.13192+01
2023-02-18 00:00:00,2023,1,2,7,6,18,49,true,Winter,February,Saturday,2025-12-28 11:29:27.13192+01
2023-02-19 00:00:00,2023,1,2,7,0,19,50,true,Winter,February,Sunday,2025-12-28 11:29:27.13192+01
2023-02-20 00:00:00,2023,1,2,8,1,20,51,false,Winter,February,Monday,2025-12-28 11:29:27.13192+01
2023-02-21 00:00:00,2023,1,2,8,2,21,52,false,Winter,February,Tuesday,2025-12-28 11:29:27.13192+01
2023-02-22 00:00:00,2023,1,2,8,3,22,53,false,Winter,February,Wednesday,2025-12-28 11:29:27.13192+01
2023-02-23 00:00:00,2023,1,2,8,4,23,54,false,Winter,February,Thursday,2025-12-28 11:29:27.13192+01
2023-02-24 00:00:00,2023,1,2,8,5,24,55,false,Winter,February,Friday,2025-12-28 11:29:27.13192+01
2023-02-25 00:00:00,2023,1,2,8,6,25,56,true,Winter,February,Saturday,2025-12-28 11:29:27.13192+01
2023-02-26 00:00:00,2023,1,2,8,0,26,57,true,Winter,February,Sunday,2025-12-28 11:29:27.13192+01
2023-02-27 00:00:00,2023,1,2,9,1,27,58,false,Winter,February,Monday,2025-12-28 11:29:27.13192+01
2023-02-28 00:00:00,2023,1,2,9,2,28,59,false,Winter,February,Tuesday,2025-12-28 11:29:27.13192+01
2023-03-01 00:00:00,2023,1,3,9,3,1,60,false,Spring,March,Wednesday,2025-12-28 11:29:27.13192+01
2023-03-02 00:00:00,2023,1,3,9,4,2,61,false,Spring,March,Thursday,2025-12-28 11:29:27.13192+01
2023-03-03 00:00:00,2023,1,3,9,5,3,62,false,Spring,March,Friday,2025-12-28 11:29:27.13192+01
2023-03-04 00:00:00,2023,1,3,9,6,4,63,true,Spring,March,Saturday,2025-12-28 11:29:27.13192+01
2023-03-05 00:00:00,2023,1,3,9,0,5,64,true,Spring,March,Sunday,2025-12-28 11:29:27.13192+01
2023-03-06 00:00:00,2023,1,3,10,1,6,65,false,Spring,March,Monday,2025-12-28 11:29:27.13192+01
2023-03-07 00:00:00,2023,1,3,10,2,7,66,false,Spring,March,Tuesday,2025-12-28 11:29:27.13192+01
2023-03-08 00:00:00,2023,1,3,10,3,8,67,false,Spring,March,Wednesday,2025-12-28 11:29:27.13192+01
2023-03-09 00:00:00,2023,1,3,10,4,9,68,false,Spring,March,Thursday,2025-12-28 11:29:27.13192+01
2023-03-10 00:00:00,2023,1,3,10,5,10,69,false,Spring,March,Friday,2025-12-28 11:29:27.13192+01
2023-03-11 00:00:00,2023,1,3,10,6,11,70,true,Spring,March,Saturday,2025-12-28 11:29:27.13192+01
2023-03-12 00:00:00,2023,1,3,10,0,12,71,true,Spring,March,Sunday,2025-12-28 11:29:27.13192+01
2023-03-13 00:00:00,2023,1,3,11,1,13,72,false,Spring,March,Monday,2025-12-28 11:29:27.13192+01
2023-03-14 00:00:00,2023,1,3,11,2,14,73,false,Spring,March,Tuesday,2025-12-28 11:29:27.13192+01
2023-03-15 00:00:00,2023,1,3,11,3,15,74,false,Spring,March,Wednesday,2025-12-28 11:29:27.13192+01
2023-03-16 00:00:00,2023,1,3,11,4,16,75,false,Spring,March,Thursday,2025-12-28 11:29:27.13192+01
2023-03-17 00:00:00,2023,1,3,11,5,17,76,false,Spring,March,Friday,2025-12-28 11:29:27.13192+01
2023-03-18 00:00:00,2023,1,3,11,6,18,77,true,Spring,March,Saturday,2025-12-28 11:29:27.13192+01
2023-03-19 00:00:00,2023,1,3,11,0,19,78,true,Spring,March,Sunday,2025-12-28 11:29:27.13192+01
2023-03-20 00:00:00,2023,1,3,12,1,20,79,false,Spring,March,Monday,2025-12-28 11:29:27.13192+01
2023-03-21 00:00:00,2023,1,3,12,2,21,80,false,Spring,March,Tuesday,2025-12-28 11:29:27.13192+01
2023-03-22 00:00:00,2023,1,3,12,3,22,81,false,Spring,March,Wednesday,2025-12-28 11:29:27.13192+01
2023-03-23 00:00:00,2023,1,3,12,4,23,82,false,Spring,March,Thursday,2025-12-28 11:29:27.13192+01
2023-03-24 00:00:00,2023,1,3,12,5,24,83,false,Spring,March,Friday,2025-12-28 11:29:27.13192+01
2023-03-25 00:00:00,2023,1,3,12,6,25,84,true,Spring,March,Saturday,2025-12-28 11:29:27.13192+01
2023-03-26 00:00:00,2023,1,3,12,0,26,85,true,Spring,March,Sunday,2025-12-28 11:29:27.13192+01
2023-03-27 00:00:00,2023,1,3,13,1,27,86,false,Spring,March,Monday,2025-12-28 11:29:27.13192+01
2023-03-28 00:00:00,2023,1,3,13,2,28,87,false,Spring,March,Tuesday,2025-12-28 11:29:27.13192+01
2023-03-29 00:00:00,2023,1,3,13,3,29,88,false,Spring,March,Wednesday,2025-12-28 11:29:27.13192+01
2023-03-30 00:00:00,2023,1,3,13,4,30,89,false,Spring,March,Thursday,2025-12-28 11:29:27.13192+01
2023-03-31 00:00:00,2023,1,3,13,5,31,90,false,Spring,March,Friday,2025-12-28 11:29:27.13192+01
2023-04-01 00:00:00,2023,2,4,13,6,1,91,true,Spring,April,Saturday,2025-12-28 11:29:27.13192+01
2023-04-02 00:00:00,2023,2,4,13,0,2,92,true,Spring,April,Sunday,2025-12-28 11:29:27.13192+01
2023-04-03 00:00:00,2023,2,4,14,1,3,93,false,Spring,April,Monday,2025-12-28 11:29:27.13192+01
2023-04-04 00:00:00,2023,2,4,14,2,4,94,false,Spring,April,Tuesday,2025-12-28 11:29:27.13192+01
2023-04-05 00:00:00,2023,2,4,14,3,5,95,false,Spring,April,Wednesday,2025-12-28 11:29:27.13192+01
2023-04-06 00:00:00,2023,2,4,14,4,6,96,false,Spring,April,Thursday,2025-12-28 11:29:27.13192+01
2023-04-07 00:00:00,2023,2,4,14,5,7,97,false,Spring,April,Friday,2025-12-28 11:29:27.13192+01
2023-04-08 00:00:00,2023,2,4,14,6,8,98,true,Spring,April,Saturday,2025-12-28 11:29:27.13192+01
2023-04-09 00:00:00,2023,2,4,14,0,9,99,true,Spring,April,Sunday,2025-12-28 11:29:27.13192+01
2023-04-10 00:00:00,2023,2,4,15,1,10,100,false,Spring,April,Monday,2025-12-28 11:29:27.13192+01
2023-04-11 00:00:00,2023,2,4,15,2,11,101,false,Spring,April,Tuesday,2025-12-28 11:29:27.13192+01
2023-04-12 00:00:00,2023,2,4,15,3,12,102,false,Spring,April,Wednesday,2025-12-28 11:29:27.13192+01
2023-04-13 00:00:00,2023,2,4,15,4,13,103,false,Spring,April,Thursday,2025-12-28 11:29:27.13192+01
2023-04-14 00:00:00,2023,2,4,15,5,14,104,false,Spring,April,Friday,2025-12-28 11:29:27.13192+01
2023-04-15 00:00:00,2023,2,4,15,6,15,105,true,Spring,April,Saturday,2025-12-28 11:29:27.13192+01
2023-04-16 00:00:00,2023,2,4,15,0,16,106,true,Spring,April,Sunday,2025-12-28 11:29:27.13192+01
