log_item_id,item_key,valid_from,valid_to,is_current,brand_name,item_category,item_name_en,product_price_incl_vat,product_price_excl_vat,vat_rate_percent,currency,weight_grams,number_of_units,time_item_created_source_utc,load_time
6d122c3b7a60913a42eab01291457a1d,edb0f4aa63864fc9a85372d15cb65440,2023-07-30 13:06:20.656+02,2023-10-09 20:08:27.656+02,false,Ja!,Cookies,Ja! Cookies American Style Chocolate Chip 225 g,1.31,1.1,19, EUR,225,1,2022-05-27 14:18:59.02+02,2025-12-28 11:29:27.836877+01
b323e83fe2767defbe9ca595d5f48aec,edb0f4aa63864fc9a85372d15cb65440,2023-10-09 20:08:27.656+02,2023-12-20 14:10:34.656+01,false,Ja!,Cookies,Ja! Cookies American Style Chocolate Chip 225 g,1.33,1.12,19, EUR,225,1,2022-05-27 14:18:59.02+02,2025-12-28 11:29:27.836877+01
93293a8ce90f4617e92abc66c63ab62e,edb0f4aa63864fc9a85372d15cb65440,2023-12-20 14:10:34.656+01,9999-12-31 00:00:00+01,true,Ja!,Cookies,Ja! Cookies American Style Chocolate Chip 225 g,1.33,1.12,19, EUR,225,1,2022-05-27 14:18:59.02+02,2025-12-28 11:29:27.836877+01
f5804300c8c7f27a7b1c96792c6477d9,2894f60b88078fb5b58fbf8dab0dbc63,2022-12-26 11:59:54.081+01,2023-01-20 23:21:14.081+01,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.37,1.15,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
66f283faf10a099da87d4fc38406884b,2894f60b88078fb5b58fbf8dab0dbc63,2023-01-20 23:21:14.081+01,2023-02-15 08:42:34.081+01,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.36,1.14,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
5b4684bd37eb652f66cb3f7b14257c72,2894f60b88078fb5b58fbf8dab0dbc63,2023-02-15 08:42:34.081+01,2023-03-13 06:03:54.081+01,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.31,1.1,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
c23b4c49a6a6deb798c5e1bfc7a7c4bb,2894f60b88078fb5b58fbf8dab0dbc63,2023-03-13 06:03:54.081+01,2023-04-07 13:25:14.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.34,1.13,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
072782db69d9b1db4df78d9a0d3ab759,2894f60b88078fb5b58fbf8dab0dbc63,2023-04-07 13:25:14.081+02,2023-05-02 22:46:34.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.36,1.14,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
29fa75455c32e8c8b900b0e310d0f650,2894f60b88078fb5b58fbf8dab0dbc63,2023-05-02 22:46:34.081+02,2023-05-28 21:07:54.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.36,1.14,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
984683233873c0aec95aab94950d507d,2894f60b88078fb5b58fbf8dab0dbc63,2023-05-28 21:07:54.081+02,2023-06-23 02:29:14.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.42,1.19,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
e6a4f13171f3d16ddcf5739930647a15,2894f60b88078fb5b58fbf8dab0dbc63,2023-06-23 02:29:14.081+02,2023-07-19 09:50:34.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.46,1.23,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
70a2f2ca1e66251c9669cb025565881d,2894f60b88078fb5b58fbf8dab0dbc63,2023-07-19 09:50:34.081+02,2023-08-14 05:11:54.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.49,1.25,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
fca679c96c1d20316510d5843ccb3a7e,2894f60b88078fb5b58fbf8dab0dbc63,2023-08-14 05:11:54.081+02,2023-09-08 12:33:14.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.5,1.26,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
78f094a82813c3560984a0cdcf6d82f8,2894f60b88078fb5b58fbf8dab0dbc63,2023-09-08 12:33:14.081+02,2023-10-04 00:54:34.081+02,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.57,1.32,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
51579d9fdb605cdfc772491e1d662c95,2894f60b88078fb5b58fbf8dab0dbc63,2023-10-04 00:54:34.081+02,2023-10-29 11:15:54.081+01,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.62,1.36,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
15c616ed1309d143e282e604f40b7618,2894f60b88078fb5b58fbf8dab0dbc63,2023-10-29 11:15:54.081+01,2023-11-24 14:37:14.081+01,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.65,1.39,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
5250bc21893540769eaa71e445940082,2894f60b88078fb5b58fbf8dab0dbc63,2023-11-24 14:37:14.081+01,2023-12-20 03:58:34.081+01,false,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.67,1.4,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
e16f280b891a7e233ff79353fba858dd,2894f60b88078fb5b58fbf8dab0dbc63,2023-12-20 03:58:34.081+01,9999-12-31 00:00:00+01,true,Ferrero,Chocolate & Sweet Spreads,"Ferrero Nutella & Go, 52 g",1.67,1.4,19, EUR,52,1,2019-12-26 13:17:32.901+01,2025-12-28 11:29:27.836877+01
f9e06ca6342197c5d29b58c1b78e3d4b,92d78ca20860dd50a1748fe2b0c8dc78,2022-12-28 20:00:00.156+01,2023-12-25 14:13:32.156+01,false,Storck,Other Confectionary,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",2.56,2.15,19, EUR,200,1,2023-03-23 14:05:09.876+01,2025-12-28 11:29:27.836877+01
fb710841b7d60cecd0cb9d2f2e38c238,92d78ca20860dd50a1748fe2b0c8dc78,2023-12-25 14:13:32.156+01,9999-12-31 00:00:00+01,true,Storck,Other Confectionary,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g",2.56,2.15,19, EUR,200,1,2023-03-23 14:05:09.876+01,2025-12-28 11:29:27.836877+01
19177bbeaf99e0e4b77d6e32f2721284,1b2aa51424dae1f208c314d58ae8e180,2022-12-28 10:59:58.796+01,2023-03-28 12:49:30.796+02,false,Milka,Cookies,"Milka Schokolade Cookie Sensations Oreo Creme, 156 g",2.19,1.84,19, EUR,156,1,2023-07-25 05:53:05.144+02,2025-12-28 11:29:27.836877+01
c847b7049bd58b07545a964d4c437479,1b2aa51424dae1f208c314d58ae8e180,2023-03-28 12:49:30.796+02,2023-06-26 21:39:02.796+02,false,Milka,Cookies,"Milka Schokolade Cookie Sensations Oreo Creme, 156 g",2.19,1.84,19, EUR,156,1,2023-07-25 05:53:05.144+02,2025-12-28 11:29:27.836877+01
8a998d1feb6d469ccb035105226e34d8,1b2aa51424dae1f208c314d58ae8e180,2023-06-26 21:39:02.796+02,2023-09-26 19:28:34.796+02,false,Milka,Cookies,"Milka Schokolade Cookie Sensations Oreo Creme, 156 g",2.21,1.86,19, EUR,156,1,2023-07-25 05:53:05.144+02,2025-12-28 11:29:27.836877+01
b9e84f51651b6ee1deb8c1bd3e2dff72,1b2aa51424dae1f208c314d58ae8e180,2023-09-26 19:28:34.796+02,2023-12-25 12:18:06.796+01,false,Milka,Cookies,"Milka Schokolade Cookie Sensations Oreo Creme, 156 g",2.25,1.89,19, EUR,156,1,2023-07-25 05:53:05.144+02,2025-12-28 11:29:27.836877+01
6e9305b24a6a98e91f773de273945f66,1b2aa51424dae1f208c314d58ae8e180,2023-12-25 12:18:06.796+01,9999-12-31 00:00:00+01,true,Milka,Cookies,"Milka Schokolade Cookie Sensations Oreo Creme, 156 g",2.31,1.94,19, EUR,156,1,2023-07-25 05:53:05.144+02,2025-12-28 11:29:27.836877+01
ccdccef579af37a878f4aaa1a7ec4e21,4b8838c232ef24c3c33b0dcad972b672,2022-12-26 20:00:00.842+01,2023-02-15 21:34:51.842+01,false,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",1.97,1.66,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
1257963f69a36f12abcb7ee17fd03846,4b8838c232ef24c3c33b0dcad972b672,2023-02-15 21:34:51.842+01,2023-04-08 12:09:42.842+02,false,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",1.97,1.66,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
c93aaa498ff7ceb5aa75381c9bf75205,4b8838c232ef24c3c33b0dcad972b672,2023-04-08 12:09:42.842+02,2023-05-29 10:44:33.842+02,false,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",1.97,1.66,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
39cc9a82087db9ef8a3fd82c04053cd7,4b8838c232ef24c3c33b0dcad972b672,2023-05-29 10:44:33.842+02,2023-07-20 08:19:24.842+02,false,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",1.98,1.66,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
9f88f9f12199fe9c0576daacfe30ecec,4b8838c232ef24c3c33b0dcad972b672,2023-07-20 08:19:24.842+02,2023-09-08 21:54:15.842+02,false,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",1.99,1.67,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
7efef64518caff5ade627306f3cd6262,4b8838c232ef24c3c33b0dcad972b672,2023-09-08 21:54:15.842+02,2023-10-29 05:29:06.842+01,false,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",2.0,1.68,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
5b2ca503837d22bf0f01489ff8a3f96e,4b8838c232ef24c3c33b0dcad972b672,2023-10-29 05:29:06.842+01,2023-12-19 13:03:57.842+01,false,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",2.01,1.69,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
9652d0ac949f55780d74971b4bb13535,4b8838c232ef24c3c33b0dcad972b672,2023-12-19 13:03:57.842+01,9999-12-31 00:00:00+01,true,Ritter Sport,Chocolate,"Ritter Sport Chocolate White Whole Nut, 100 g",2.03,1.71,19, EUR,100,1,2021-03-19 23:46:32.326+01,2025-12-28 11:29:27.836877+01
dfd9228a54445af31e589a249e5c6b1a,8daf7c8493c249f143d4d72205f12405,2022-12-23 01:59:53.113+01,2023-01-17 08:20:42.113+01,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.07,1.74,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
ef2799270397d8498affd9a56da6b59a,8daf7c8493c249f143d4d72205f12405,2023-01-17 08:20:42.113+01,2023-02-11 23:41:31.113+01,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.06,1.73,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
6117a79f5a865b7c82dc2dc41f5efcd8,8daf7c8493c249f143d4d72205f12405,2023-02-11 23:41:31.113+01,2023-03-09 20:02:20.113+01,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.04,1.71,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
e38a64cce29fcf7bad1885b4ed9f8dce,8daf7c8493c249f143d4d72205f12405,2023-03-09 20:02:20.113+01,2023-04-04 04:23:09.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.08,1.75,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
2fcd8b43b103d5a2e5af079157caa71d,8daf7c8493c249f143d4d72205f12405,2023-04-04 04:23:09.113+02,2023-04-29 15:43:58.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.15,1.81,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
2b50c22ce61f23eaf29285a1dc5e426b,8daf7c8493c249f143d4d72205f12405,2023-04-29 15:43:58.113+02,2023-05-25 07:04:47.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.17,1.82,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
fe0dcf622ae9b863290342723eaadf35,8daf7c8493c249f143d4d72205f12405,2023-05-25 07:04:47.113+02,2023-06-20 08:25:36.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.22,1.87,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
dbc2e9c7aada7bbaabad73ca2ed1a0c2,8daf7c8493c249f143d4d72205f12405,2023-06-20 08:25:36.113+02,2023-07-16 07:46:25.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.29,1.92,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
c1ab66ec8c8795023b6ddcfc609db219,8daf7c8493c249f143d4d72205f12405,2023-07-16 07:46:25.113+02,2023-08-11 01:07:14.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.31,1.94,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
1f457b4cb28b87c0543507ddf089b01e,8daf7c8493c249f143d4d72205f12405,2023-08-11 01:07:14.113+02,2023-09-05 22:28:03.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.36,1.98,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
a838ff74848776072d77307c878d41ba,8daf7c8493c249f143d4d72205f12405,2023-09-05 22:28:03.113+02,2023-10-02 04:48:52.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.36,1.98,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
effdb865431f70267e5761ea75de9c16,8daf7c8493c249f143d4d72205f12405,2023-10-02 04:48:52.113+02,2023-10-28 01:09:41.113+02,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.39,2.01,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
f08aebbe3fc094f9a56c78365217ff86,8daf7c8493c249f143d4d72205f12405,2023-10-28 01:09:41.113+02,2023-11-23 22:30:30.113+01,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.44,2.05,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
9f3b655132141d9775cab7df0be64a31,8daf7c8493c249f143d4d72205f12405,2023-11-23 22:30:30.113+01,2023-12-19 13:51:19.113+01,false,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.44,2.05,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
6dc2a1aa19305ec64912af2ba43cabd6,8daf7c8493c249f143d4d72205f12405,2023-12-19 13:51:19.113+01,9999-12-31 00:00:00+01,true,,Cookies,"Nippon Häppchen puffed rice with milk chocolate, 200 g",2.47,2.08,19, EUR,200,1,2022-09-12 01:21:49.317+02,2025-12-28 11:29:27.836877+01
63d9e1dbfd2d882d69ea6a8c82280f0c,a5e0be3a6e03f5ca59260103e58835d2,2022-12-22 12:00:04.502+01,2023-01-27 17:02:56.502+01,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.16,1.82,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
c1417e93ae90bef0cc9273af3097f89f,a5e0be3a6e03f5ca59260103e58835d2,2023-01-27 17:02:56.502+01,2023-03-04 11:05:48.502+01,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.09,1.76,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
ce82ec7c376b98efbee6ff5f765b24ce,a5e0be3a6e03f5ca59260103e58835d2,2023-03-04 11:05:48.502+01,2023-04-09 10:08:40.502+02,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.12,1.78,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
6f9129bde29ed09679bd57858ad001a4,a5e0be3a6e03f5ca59260103e58835d2,2023-04-09 10:08:40.502+02,2023-05-15 07:11:32.502+02,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.18,1.83,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
70472a902aadbc49f94496a3d16e757b,a5e0be3a6e03f5ca59260103e58835d2,2023-05-15 07:11:32.502+02,2023-06-20 08:14:24.502+02,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.2,1.85,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
4a2791ce7bfd276e585ff2906442ecab,a5e0be3a6e03f5ca59260103e58835d2,2023-06-20 08:14:24.502+02,2023-07-26 21:17:16.502+02,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.24,1.88,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
6e476b3727f0c046c349e2d6b3c7dd14,a5e0be3a6e03f5ca59260103e58835d2,2023-07-26 21:17:16.502+02,2023-09-01 13:20:08.502+02,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.24,1.88,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
844c0bc440d669b65d61ead0790422fa,a5e0be3a6e03f5ca59260103e58835d2,2023-09-01 13:20:08.502+02,2023-10-07 08:23:00.502+02,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.27,1.91,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
8763aaca410ed7ca23dfaa1edbe28bd2,a5e0be3a6e03f5ca59260103e58835d2,2023-10-07 08:23:00.502+02,2023-11-13 19:25:52.502+01,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.33,1.96,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
2e1f75bbe94d587d32eb70843f7050f4,a5e0be3a6e03f5ca59260103e58835d2,2023-11-13 19:25:52.502+01,2023-12-19 23:28:44.502+01,false,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.34,1.97,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
182eed0fc57d0d86b4ad133f677b271a,a5e0be3a6e03f5ca59260103e58835d2,2023-12-19 23:28:44.502+01,9999-12-31 00:00:00+01,true,Lay's,Crisp & Snacks,"Lay's Salt & Vinegar Crisps, 150 g",2.38,2.0,19, EUR,150,1,2023-09-26 14:24:36.914+02,2025-12-28 11:29:27.836877+01
f17b998c49981c1ac96381ff11316c9a,d3ed3888a55bdc5f34aacbf9877850e1,2022-12-28 21:00:00.961+01,2023-12-29 21:58:07.961+01,false,Tony's Chocolonely,Chocolate,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",3.45,2.9,19, EUR,180,1,2020-04-13 14:17:17.945+02,2025-12-28 11:29:27.836877+01
f5aa9b716c954ed471ae427c8bf7c936,d3ed3888a55bdc5f34aacbf9877850e1,2023-12-29 21:58:07.961+01,9999-12-31 00:00:00+01,true,Tony's Chocolonely,Chocolate,"Tony’s Chocolonely Milk Chocolate, 32%, 180 g",3.45,2.9,19, EUR,180,1,2020-04-13 14:17:17.945+02,2025-12-28 11:29:27.836877+01
959757f43d0d9ed1b1ff2f6cfeaf8454,ec3986f69034113171d2dd2bac845401,2022-12-21 15:59:57.833+01,2023-01-27 07:05:55.833+01,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.27,1.91,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
84939e709ebe578c4305cc8541e704b2,ec3986f69034113171d2dd2bac845401,2023-01-27 07:05:55.833+01,2023-03-05 08:11:53.833+01,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.27,1.91,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
7d2801a83883ebd9a30125b518236682,ec3986f69034113171d2dd2bac845401,2023-03-05 08:11:53.833+01,2023-04-11 07:17:51.833+02,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.34,1.97,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
2c2fd8d583bf69d4314cf72c881676f5,ec3986f69034113171d2dd2bac845401,2023-04-11 07:17:51.833+02,2023-05-18 01:23:49.833+02,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.4,2.02,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
9b6a30251135216b9e630342dac68e1d,ec3986f69034113171d2dd2bac845401,2023-05-18 01:23:49.833+02,2023-06-23 11:29:47.833+02,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.46,2.07,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
27be19f5384db76b88ffba11e8f11d98,ec3986f69034113171d2dd2bac845401,2023-06-23 11:29:47.833+02,2023-07-29 11:35:45.833+02,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.52,2.12,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
05e6b12129b7b94a7029d5cf953baed2,ec3986f69034113171d2dd2bac845401,2023-07-29 11:35:45.833+02,2023-09-04 16:41:43.833+02,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.58,2.17,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
da012f0169d11af4bd0b28c37f21dee9,ec3986f69034113171d2dd2bac845401,2023-09-04 16:41:43.833+02,2023-10-12 09:47:41.833+02,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.64,2.22,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
e63970f8d997d1ab15debd1cca25951d,ec3986f69034113171d2dd2bac845401,2023-10-12 09:47:41.833+02,2023-11-18 23:53:39.833+01,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.69,2.26,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
5a410282f112aba09cc7a1db9980ae29,ec3986f69034113171d2dd2bac845401,2023-11-18 23:53:39.833+01,2023-12-26 05:59:37.833+01,false,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.74,2.3,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
0ff1c79d584ecbec27f477468f729424,ec3986f69034113171d2dd2bac845401,2023-12-26 05:59:37.833+01,9999-12-31 00:00:00+01,true,Fuego,"Cheese Crackers, Breadsticks & Dipping","Fuego salsa dip, hot, 200 ml",2.79,2.34,19, EUR,212,1,2019-08-23 06:29:03.929+02,2025-12-28 11:29:27.836877+01
7e61ab8f4c8ecf788ac587362449e981,4cd94f965eb1982fdce03d81699b0838,2023-12-20 00:42:24.856+01,9999-12-31 00:00:00+01,true,Storck,"Toffee, Fudge & Nougat","Storck Toffifee Caramel-Hazelnut Chocolates, (15 units), 125 g",2.09,1.76,19, EUR,125,1,2022-05-24 04:18:21.62+02,2025-12-28 11:29:27.836877+01
e226340a2f71523e43dc3762d3defcf8,7aef490acb1ca55f113afe02977b9e8f,2022-12-22 23:00:05.985+01,2023-01-24 02:32:44.985+01,false,Tony's Chocolonely,Other Confectionary,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.36,2.82,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
225b78d656b6e7b687bf070774593c95,7aef490acb1ca55f113afe02977b9e8f,2023-01-24 02:32:44.985+01,2023-02-25 10:05:23.985+01,false,Tony's Chocolonely,Other Confectionary,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.29,2.76,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
0e203444d04b131a37340b6b2a94fcd8,7aef490acb1ca55f113afe02977b9e8f,2023-02-25 10:05:23.985+01,2023-03-30 05:38:02.985+02,false,Tony's Chocolonely,Other Confectionary,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.31,2.78,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
8d7c7ac070417beee599512f739b1a50,7aef490acb1ca55f113afe02977b9e8f,2023-03-30 05:38:02.985+02,2023-05-01 23:10:41.985+02,false,Tony's Chocolonely,Other Confectionary,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.34,2.81,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
07b5b80764129c519d51897a261a03b6,7aef490acb1ca55f113afe02977b9e8f,2023-05-01 23:10:41.985+02,2023-06-04 10:43:20.985+02,false,Tony's Chocolonely,Other Confectionary,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.39,2.85,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
ea0544a0e828c727a579275f9629a3db,7aef490acb1ca55f113afe02977b9e8f,2023-06-04 10:43:20.985+02,2023-07-07 00:15:59.985+02,false,Tony's Chocolonely,Other Confectionary,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.45,2.9,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
185a84feb990f587137c2d00d2bdd6dd,7aef490acb1ca55f113afe02977b9e8f,2023-07-07 00:15:59.985+02,2023-08-08 07:48:38.985+02,false,Tony's Chocolonely,Other Confectionary,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",3.46,2.91,19, EUR,180,1,2023-06-08 03:48:19.117+02,2025-12-28 11:29:27.836877+01
